name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Austin,11/10/22,81.7,66.5,73.1,83.4,66.5,73.3,66.3,80.6,0,0,0,rain,0,0,21.9,10.3,160.4,1011.8,71.9,9.1,69.4,6,3,30,2022-11-10T06:52:29,2022-11-10T17:37:00,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,11/11/22,76.7,44.6,59.9,76.7,38.5,58.2,55.6,86.1,0.79,100,29.17,rain,0,0,33,14.4,326.2,1012.3,87.2,9.3,50.7,4.4,4,75,2022-11-11T06:53:19,2022-11-11T17:36:24,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,11/12/22,56.9,36.8,45.2,56.9,32.1,41.4,29.6,56.1,0,0,0,,0,0,26.2,18.8,0.1,1024.9,19.6,9.9,164.1,14,6,10,2022-11-12T06:54:09,2022-11-12T17:35:50,0.64,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,11/13/22,57.3,30.8,44.5,57.3,25.9,42.6,27.2,55.6,0,0,0,,0,0,17.2,9.1,62.5,1023.7,41.3,9.9,157.2,13.5,6,10,2022-11-13T06:54:59,2022-11-13T17:35:17,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRYW,KAUS,72064800230,KEDC,72254013904,72054200166,D9418,KHYI,E5093"
Austin,11/14/22,53.3,48.4,50.2,53.3,44.1,49,43.9,80.1,0.123,100,16.67,rain,0,0,25.3,10.9,36,1016.2,96.6,8.7,24.5,2.1,1,10,2022-11-14T06:55:49,2022-11-14T17:34:46,0.7,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72054200166,72254413958,D9418,E5093"
Austin,11/15/22,50.7,39.1,44,50.7,31.8,40.4,35.7,73.1,0,0,0,rain,0,0,28.9,12,352.9,1026.9,44.2,9.9,113.6,9.7,5,10,2022-11-15T06:56:39,2022-11-15T17:34:16,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,11/16/22,56.3,40.9,46.9,56.3,37.5,45.5,33.4,61.5,0,0,0,,0,0,24.2,10.3,27.6,1031.6,48.8,9.9,150.5,12.9,6,10,2022-11-16T06:57:30,2022-11-16T17:33:48,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,72254413958,D9418,E5093"
Austin,11/17/22,57.4,41.7,50.2,57.4,41.7,50.1,34.4,57.6,0,0,0,,0,0,8.3,4.5,107.1,1030.1,69.1,9.9,85.8,7.3,4,10,2022-11-17T06:58:20,2022-11-17T17:33:21,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,11/18/22,55.8,47.9,51.6,55.8,46.9,51.5,38.2,61.2,0.013,100,12.5,rain,0,0,13.4,4.9,66.3,1027,100,9.9,49.3,4.2,2,10,2022-11-18T06:59:11,2022-11-18T17:32:57,0.83,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,11/19/22,48,37.3,41.1,44.8,30.8,35.9,36.4,83.7,0.268,100,37.5,rain,0,0,23.7,13,5.6,1029.9,99.2,9.2,23.9,2.1,1,10,2022-11-19T07:00:01,2022-11-19T17:32:33,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,11/20/22,46.9,38.8,42.3,44.1,36.2,40.7,32.1,68.4,0.011,100,8.33,rain,0,0,15.2,6.7,4,1031.4,99.5,9.9,46.1,4.1,3,10,2022-11-20T07:00:52,2022-11-20T17:32:12,0.9,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,72254413958,72054200166,D9418,E5093"
Austin,11/21/22,45.6,40.2,43.5,45.6,37.8,43,40.3,88.3,0.189,100,66.67,rain,0,0,8.3,4.8,6.3,1029.5,99.7,8.1,28.2,2.3,1,10,2022-11-21T07:01:43,2022-11-21T17:31:52,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,11/22/22,54.8,44.7,49.7,54.8,42.4,49.6,47,90.7,0.027,100,4.17,rain,0,0,7.4,4.8,22.7,1026.5,100,6.8,48.5,4.2,2,10,2022-11-22T07:02:33,2022-11-22T17:31:33,0.96,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,11/23/22,63.5,52.3,57.9,63.5,52.3,57.9,51.7,81,0.07,100,8.33,rain,0,0,14.5,5.1,78.5,1019.1,99.8,9.4,68.2,5.9,4,10,2022-11-23T07:03:24,2022-11-23T17:31:17,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,11/24/22,66.8,60.3,62.6,66.8,60.3,62.6,61.7,97.1,0.463,100,58.33,rain,0,0,29.8,13.1,46.5,1013.3,99.7,5.2,26.8,2.2,2,30,2022-11-24T07:04:14,2022-11-24T17:31:02,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,11/25/22,61.7,55.9,57.4,61.7,55.9,57.4,55.7,93.8,0.102,100,25,rain,0,0,23,14,22.2,1018.4,100,7.9,23.5,2.1,1,10,2022-11-25T07:05:04,2022-11-25T17:30:49,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,11/26/22,60.1,45.4,52,60.1,43.1,51,45.1,79.9,1.167,100,29.17,rain,0,0,30.9,14.3,284.1,1013,53.9,8.3,153.6,13.3,6,10,2022-11-26T07:05:54,2022-11-26T17:30:37,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,KHYI"
Austin,11/27/22,71.4,46,56.8,71.4,46,56.8,43.8,65.5,0,0,0,,0,0,21,8.6,326.4,1012.9,0.1,9.8,155,13.3,6,10,2022-11-27T07:06:44,2022-11-27T17:30:28,0.13,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,C2969,72254013904,72254413958,72054200166,D9418,E5093"
Austin,11/28/22,75.6,41.8,58.3,75.6,41.8,58.3,48.9,75,0,0,0,rain,0,0,22.1,10,171.9,1013.7,16.2,9.7,153.2,13.2,6,10,2022-11-28T07:07:33,2022-11-28T17:30:19,0.17,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,72254413958,72054200166,D9418,E5093"
Austin,11/29/22,82.8,63.3,71.9,83.5,63.3,72.1,64.1,78.3,0,0,0,rain,0,0,29.3,16.1,203.3,1007.9,50.6,8.7,132,11.4,6,60,2022-11-29T07:08:22,2022-11-29T17:30:13,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,11/30/22,61.8,40.9,48.9,61.8,34.8,46.1,29.2,47.8,0,0,0,,0,0,32.2,17.5,8.6,1025.8,3,9.9,150.3,12.9,6,10,2022-11-30T07:09:11,2022-11-30T17:30:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/1/22,53.1,37.6,46.7,53.1,34.6,45.8,36.8,68.9,0.008,100,4.17,rain,0,0,12.3,6.5,39,1027,69.1,9.5,53.4,4.6,2,10,2022-12-01T07:09:59,2022-12-01T17:30:06,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,12/2/22,67.1,51.7,59.2,67.1,51.7,59.2,58.3,97,0.085,100,33.33,rain,0,0,24.2,8.2,197.5,1020.4,100,5.2,37.7,3.1,2,10,2022-12-02T07:10:47,2022-12-02T17:30:04,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/3/22,65.9,54.8,60.3,65.9,54.8,60.3,51,72.5,0,0,0,rain,0,0,24.2,14.9,356.5,1026.6,99.9,9.9,65.6,5.5,4,10,2022-12-03T07:11:34,2022-12-03T17:30:05,0.34,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/4/22,57.5,53,55.2,57.5,53,55.2,46.9,74,0,0,0,rain,0,0,12.8,7.8,3.5,1023.8,100,9.5,36.7,3.1,2,10,2022-12-04T07:12:21,2022-12-04T17:30:07,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/5/22,77.2,56.2,65.1,77.2,56.2,65.1,60.5,86.4,0,0,0,rain,0,0,31.8,21.7,214.8,1013.8,79,7.1,92.9,8,6,10,2022-12-05T07:13:07,2022-12-05T17:30:11,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72253912979,KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,KHYI,E5093"
Austin,12/6/22,79.2,64.9,71.5,79.2,64.9,71.5,66.5,85.3,0,0,0,rain,0,0,22.1,11.2,195,1013.6,84.5,8.8,56.8,4.9,3,30,2022-12-06T07:13:53,2022-12-06T17:30:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/7/22,81.2,68.7,73.5,82.7,68.7,73.6,66.3,79.2,0,0,0,rain,0,0,29.9,11.1,177.1,1019.8,82.7,9.3,84.6,7.4,5,30,2022-12-07T07:14:38,2022-12-07T17:30:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/8/22,80.6,69.2,73.4,82.5,69.2,73.5,66.6,80.2,0,0,0,rain,0,0,24.2,14.1,187.4,1020.1,78.9,9.1,75.1,6.5,4,30,2022-12-08T07:15:22,2022-12-08T17:30:33,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/9/22,79,64.6,71.8,79,64.6,71.8,65.5,81.6,0,0,0,rain,0,0,18.3,11.4,179.9,1018.3,55.8,8.5,112.8,9.7,5,30,2022-12-09T07:16:05,2022-12-09T17:30:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/10/22,77.2,66.7,72.1,77.2,66.7,72.1,66.7,83.3,0.019,100,16.67,rain,0,0,20.8,10.1,157.8,1016.6,92.5,9.8,55.7,4.8,3,60,2022-12-10T07:16:48,2022-12-10T17:30:56,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/11/22,66.2,60.7,63.3,66.2,60.7,63.3,57.8,82.3,0.02,100,8.33,rain,0,0,23.5,12.1,21.7,1018.2,85.4,9.9,62.1,5.3,2,10,2022-12-11T07:17:29,2022-12-11T17:31:10,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/12/22,70.3,58.6,64.1,70.3,58.6,64.1,62,93.2,0.007,100,4.17,rain,0,0,24.8,12.9,128.9,1012.9,99.2,5.9,15.6,1.2,1,30,2022-12-12T07:18:10,2022-12-12T17:31:26,0.65,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/13/22,77.2,62.8,69.6,77.2,62.8,69.6,59.9,73.4,0.022,100,8.33,rain,0,0,26.8,13.7,189.8,1006,88.5,9.6,59,5,4,100,2022-12-13T07:18:50,2022-12-13T17:31:43,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/14/22,67.1,44.1,59.1,67.1,44.1,59.1,33.7,41.3,0.014,100,12.5,rain,0,0,29.8,16.6,315.6,1010.5,48.7,9.9,135,11.6,6,10,2022-12-14T07:19:29,2022-12-14T17:32:02,0.72,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,12/15/22,64,35.5,49,64,32.2,48.8,32.7,57.7,0,0,0,,0,0,13.9,8.8,172.9,1016.9,1.6,9.9,143.8,12.5,6,10,2022-12-15T07:20:07,2022-12-15T17:32:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,12/16/22,54,40.1,46.4,54,39.5,44.3,34.6,63.9,0,0,0,,0,0,22.6,12.8,6.8,1018.8,59.2,9.9,67.8,5.9,3,10,2022-12-16T07:20:43,2022-12-16T17:32:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,12/17/22,58.1,37.3,47.5,58.1,37.3,46.8,24.3,42.4,0,0,0,,0,0,18.3,10.6,358.7,1023,16.1,9.9,132,11.4,6,10,2022-12-17T07:21:19,2022-12-17T17:33:07,0.81,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,12/18/22,54.9,29.8,44.4,54.9,29.8,44.4,23.2,47,0,0,0,,0,0,15,7.6,122.3,1024.7,48.7,9.9,86.9,7.4,4,10,2022-12-18T07:21:53,2022-12-18T17:33:32,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/19/22,49.9,43.7,46.6,49.6,39.6,44.7,40.9,83.7,1.474,100,37.5,rain,0,0,15,7.2,19.5,1021.7,99.9,6.5,19.6,1.8,1,10,2022-12-19T07:22:27,2022-12-19T17:33:59,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,12/20/22,51.3,44,48.3,51.3,42.8,46.6,45.5,90.2,0.003,100,4.17,rain,0,0,21.9,11.3,359.9,1027.2,94.7,7.4,30.6,2.5,1,10,2022-12-20T07:22:59,2022-12-20T17:34:27,0.91,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/21/22,48.5,38.3,43.3,47.1,36.3,42.2,39.8,87.7,0,0,0,rain,0,0,9.2,5.4,232.5,1023.4,75.1,8.2,44,3.7,2,10,2022-12-21T07:23:30,2022-12-21T17:34:56,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/22/22,57.4,17.9,36,57.4,1.7,29.8,29.3,77.2,0,0,0,,0,0,41.1,28.6,339.6,1021.6,66.2,7.3,52.1,4.6,3,10,2022-12-22T07:23:59,2022-12-22T17:35:26,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/23/22,31.6,14.8,22.5,22.2,-2.1,11.3,-0.7,36.8,0,0,0,,0,0,36.8,18.8,351.4,1040.1,7.4,9.9,140.3,12.1,6,10,2022-12-23T07:24:28,2022-12-23T17:35:58,0,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/24/22,40.1,18.8,28.3,40.1,12.5,24.2,3.4,36.2,0,0,0,,0,0,19.8,9.7,4,1037.2,5.8,9.9,142.9,12.4,6,10,2022-12-24T07:24:54,2022-12-24T17:36:31,0.05,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/25/22,53.1,23,36.5,53.1,19.1,35.1,12.5,42.3,0,0,0,,0,0,10.3,6.8,230.7,1030.6,2.8,9.8,144.9,12.4,6,10,2022-12-25T07:25:20,2022-12-25T17:37:06,0.08,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/26/22,63.3,31.5,44.8,63.3,27.3,43.9,18.8,37.3,0,0,0,,0,0,12.8,5.3,318.6,1024.8,5.1,9.9,142,12.4,6,10,2022-12-26T07:25:44,2022-12-26T17:37:41,0.11,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/27/22,57.7,32.9,44.7,57.7,28.4,43.2,26.8,51.3,0,0,0,,0,0,8.1,9.3,105.5,1025,7.1,9.9,129.4,11.3,5,10,2022-12-27T07:26:07,2022-12-27T17:38:18,0.15,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/28/22,76.6,40,57.8,76.6,37.9,57.1,45.6,65.8,0,0,0,,0,0,30.7,15.6,181.6,1013.4,16.1,9.9,138,12,5,10,2022-12-28T07:26:28,2022-12-28T17:38:56,0.18,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/29/22,74.4,59.5,66.9,74.4,59.5,66.9,59,76.7,0.001,100,4.17,rain,0,0,22.8,9.8,225.7,1012.7,80.8,9.6,51.8,4.5,3,30,2022-12-29T07:26:47,2022-12-29T17:39:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,12/30/22,66.1,50.8,57.5,66.1,50.8,57.5,45.3,65.1,0,0,0,,0,0,11.4,7,324.9,1014.9,48.8,9.9,47.6,4.3,2,10,2022-12-30T07:27:06,2022-12-30T17:40:15,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,12/31/22,76.7,42.2,58.8,76.7,42.2,58.8,44.9,64.9,0,0,0,,0,0,26.8,13.4,220.6,1013.6,6.4,9.9,140.3,12.2,5,10,2022-12-31T07:27:22,2022-12-31T17:40:57,0.29,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,1/1/23,78.1,49.9,63.5,78.1,49.9,63.5,55.6,77,0,0,0,rain,0,0,19.7,9.2,167.6,1012.4,39.4,8,106.6,9.3,5,10,2023-01-01T07:27:37,2023-01-01T17:41:39,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/2/23,82,69.7,73.7,83.4,69.7,73.8,66.5,79.2,0,0,0,rain,0,0,31.1,14.4,173,1007.7,71.1,7.3,88.1,7.7,4,75,2023-01-02T07:27:51,2023-01-02T17:42:22,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,72254413958,D9418"
Austin,1/3/23,73.3,53.1,63.9,73.3,53.1,63.9,39.8,44.4,0.07,100,8.33,rain,0,0,23,10.7,320.8,1011.2,44.2,9.3,128.5,11.1,6,75,2023-01-03T07:28:02,2023-01-03T17:43:06,0.39,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/4/23,73,43,56.8,73,43,56.8,34.5,47.5,0,0,0,,0,0,21.2,9.2,304.3,1017.9,5.2,9.9,145.6,12.5,6,10,2023-01-04T07:28:13,2023-01-04T17:43:51,0.42,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,1/5/23,67.3,41.7,53.1,67.3,41.1,52.9,35.6,53.8,0,0,0,,0,0,10.3,6.3,15.7,1024.1,5.1,9.9,143.9,12.5,6,10,2023-01-05T07:28:21,2023-01-05T17:44:36,0.46,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418"
Austin,1/6/23,78.3,43.1,60.7,78.3,43.1,60.7,50.1,69.7,0,0,0,,0,0,26.4,12.6,176.7,1020.5,42.1,9.7,113.5,9.8,5,10,2023-01-06T07:28:28,2023-01-06T17:45:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/7/23,75.5,61,66.8,75.5,61,66.8,58.8,78.1,0.003,100,4.17,rain,0,0,23,10.7,354.2,1020.3,96.9,7.9,56.6,4.9,4,30,2023-01-07T07:28:34,2023-01-07T17:46:10,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/8/23,68.5,47.4,56.8,68.5,46.2,56.5,35.7,46.4,0,0,0,rain,0,0,23,11.9,1.1,1024.5,34,9.9,143.7,12.5,6,10,2023-01-08T07:28:37,2023-01-08T17:46:58,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,1/9/23,73.4,43,56.8,73.4,43,56.8,43.8,64.1,0,0,0,,0,0,16.1,8,188.3,1022.2,8.5,9.9,136,11.8,5,10,2023-01-09T07:28:39,2023-01-09T17:47:46,0.59,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,1/10/23,83.1,56.9,67.5,81.8,56.9,67.4,56.6,72.3,0,0,0,rain,0,0,26.5,11.4,209.9,1016.5,25.4,8.8,145.5,12.6,6,10,2023-01-10T07:28:39,2023-01-10T17:48:35,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/11/23,76.9,56.5,65.8,76.9,56.5,65.8,59.4,81,0,0,0,,0,0,28.8,20.7,203,1012.3,22.2,8.3,116.9,10.2,5,15,2023-01-11T07:28:38,2023-01-11T17:49:25,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
Austin,1/12/23,67.9,51.2,59.1,67.9,51.2,59.1,32.2,37.5,0,0,0,,0,0,32.3,16.3,337.7,1022.8,11.7,9.9,131,11.3,6,10,2023-01-12T07:28:35,2023-01-12T17:50:15,0.69,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/13/23,63.4,40.4,50.2,63.4,38.5,49.5,26.8,42,0,0,0,rain,0,0,20.8,11.6,350,1029.6,4.6,9.9,156,13.6,6,10,2023-01-13T07:28:30,2023-01-13T17:51:06,0.73,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/14/23,64.8,32.3,49.7,64.8,32.3,49.7,29.7,51.6,0,0,0,rain,0,0,22.7,11.4,165.4,1024.2,6.5,9.9,157.1,13.6,6,10,2023-01-14T07:28:24,2023-01-14T17:51:57,0.75,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,1/15/23,72.4,44.3,59.3,72.4,44.3,59.1,49.4,72.3,0,0,0,rain,0,0,32.4,16.2,174.8,1013.2,13.1,9.8,118.6,10.2,6,10,2023-01-15T07:28:16,2023-01-15T17:52:48,0.79,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,1/16/23,76.9,59.7,66.7,76.9,59.7,66.7,56.8,72.1,0,0,0,rain,0,0,23,7.7,197.5,1008.5,50.1,9.9,106.4,9.2,5,10,2023-01-16T07:28:06,2023-01-16T17:53:40,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/17/23,79.6,50.5,64,79.6,50.5,64,55.1,75.9,0,0,0,rain,0,0,23,13.9,139.5,1007.9,15.8,9,148.1,12.8,6,10,2023-01-17T07:27:55,2023-01-17T17:54:32,0.86,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/18/23,76.9,58.8,68.2,76.9,58.8,68.2,45.1,53,0,0,0,rain,0,0,30.4,13.9,302.9,1008.3,45.9,8.3,141.5,12.1,6,10,2023-01-18T07:27:41,2023-01-18T17:55:24,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/19/23,68.3,47.2,57,68.3,45.5,56.8,27.2,32.8,0,0,0,,0,0,17.2,10.7,357.7,1018.7,6.1,9.9,158.1,13.9,6,10,2023-01-19T07:27:27,2023-01-19T17:56:17,0.93,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,1/20/23,57.5,50.7,53.8,57.5,50.7,53.8,34.1,47.5,0,0,0,,0,0,17.2,8.9,63.8,1021.7,91.8,9.9,42.6,3.7,2,10,2023-01-20T07:27:10,2023-01-20T17:57:09,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,1/21/23,63.2,44,52.9,63.2,44,52.9,44.6,74,0.008,100,8.33,rain,0,0,12.8,6.5,84,1016,70.2,9.6,79.1,6.8,4,10,2023-01-21T07:26:52,2023-01-21T17:58:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
